Tweet_count,Username,Text,Created At,Retweets,Likes
39,TVK Vijay Trends,Thalaivar @TVKVijayHQ 📸 https://t.co/UvzTpdgueD,Fri Feb 28 02:04:42 +0000 2025,147,744
40,TVK Vijay Trends,Only REPOST 🔃 #TVKforTN https://t.co/L72VqlKGIm,Fri Feb 21 08:33:38 +0000 2025,2221,2995
41,TVK Vijay Trends,India's Biggest CROWD Puller #TVKForTN https://t.co/Vju3jMzBjk,Fri Feb 21 13:00:04 +0000 2025,1014,3244
42,News7 Tamil,"“விஜய் தமிழ்நாட்டிற்கான புதிய நம்பிக்கை”

https://t.co/WciCN2SiwX | #PrashantKishor | @TVKVijayHQ | @actorvijay | #TVK | #TVKVijay | #TamilagaVettriKazhagam | #தமிழகவெற்றிக்கழகம் | #Mahabalipuram | #News7Tamil | #News7TamilUpdates https://t.co/d4Wp6cTVyJ",Wed Feb 26 07:35:42 +0000 2025,18,107
43,தமிழக வெற்றிக் கழகம் IT WING,https://t.co/0QbrypMYPG,Wed Feb 26 10:56:05 +0000 2025,59,567
44,Prasanna OG,Tag war paridhabangal 😂  #TVK https://t.co/ufvjZoryyT,Thu Feb 20 10:42:35 +0000 2025,412,1072
45,Vijay Social Teamⱽˢᵀ,"TVK for TN 💯👑

#தமிழகவெற்றிக்கழகம்‌ https://t.co/uzOUTIRtxA",Wed Feb 26 13:05:57 +0000 2025,677,2943
46,𝗩𝗧𝗠ᵀⱽᴷ,"எல்லாரையும் மேடையில ஏத்தி உட்கார வச்சு  அழகு பார்த்துட்டு அப்புறம் வந்து மேடையில் அமர்வது எல்லாம் ஒரு தலைவனுக்கே உரித்தான செயல் 
@TVKVijayHQ 😍❤️👌 

#இரண்டாம்_ஆண்டில்_தவெக https://t.co/zSqzgmb6qu",Wed Feb 26 09:09:58 +0000 2025,1397,8733
47,TVK Vijay Trends,Thalaivar @TVKVijayHQ 📸 https://t.co/pqMTgf7wMV,Wed Feb 26 05:40:02 +0000 2025,556,6452
48,Sᴀᴛʜɪsʜ T V K❗,"Annan Rocked 🗿🔥
All Clowns 🤡 Shocked 😅

#இரண்டாம்_ஆண்டில்_தவெக 
#தமிழகவெற்றிக்கழகம் #TVK https://t.co/CcbkKchl21",Wed Feb 26 09:08:21 +0000 2025,1091,4814
49,Parthiban P 🇪🇸,"#TVK தோழர்கள் அனைவரும் ஃபாலோ பண்ணுங்க ஃபாலோ பேக் பண்றேன் 🙏

#TVKForTN https://t.co/hKtQgMaQZQ",Fri Feb 21 07:42:07 +0000 2025,731,988
50,Polimer News,"தமிழக வெற்றிக் கழக மாநாட்டையொட்டி வழியெங்கும் மத்திய - மாநில அரசுகளுக்கு எதிரான வாசகங்களுடன் பேனர்கள்
#Chengalpattu | #TVK | #Vijay | #banners https://t.co/5PbLIorIxf",Wed Feb 26 01:58:20 +0000 2025,307,1053
