Tweet_count,Username,Text,Created At,Retweets,Likes
89,Ponguleti Sudhakar Reddy(Modi Ka Parivar),"Addressed the media in Coimbatore along with Dr. Tamilisai Soundararajan ahead of Hon’ble HM @AmitShah Ji’s visit to inaugurate BJP offices in Tamil Nadu.

Strongly condemned DMK’s politically motivated misrepresentation of the National Education Policy. NEP does not impose https://t.co/LOqEyIlvcb",Tue Feb 25 14:19:15 +0000 2025,4,28
90,Shilpa,"K Annamalai, ex IPS officer, has been appointed as the new Tamil Nadu BJP State President. 

@annamalai_k #TamilNadu #BJP #TNPolitics https://t.co/p0Ilu40YfT",Thu Jul 08 14:00:17 +0000 2021,30,347
91,ᴛɪʀɪꜱʜᴀɴᴋᴀʀᴀᴘᴀɴᴅɪᴀɴ 𝑀𝑜𝒹𝒾𝒻𝒶𝓂𝒾𝓁𝓎,"@TruthAlone2 💯 percent Ji...🪷🙏🏻🪷 
Every move of TVK aligns perfectly with DMK's strategy-dividing votes, silencing criticism, and targeting BJP while sparing DMK.

 The people of Tamil Nadu are not blind to this script.

 In 2026, they will ensure this political drama meets its rightful https://t.co/TgaQtfd431",Wed Feb 26 14:00:54 +0000 2025,4,11
92,News18 Tamil Nadu,"#JUSTIN மும்மொழிக் கொள்கை திணிப்பு, திராவிடம் மீதான வெறுப்பைக் கண்டித்து பாஜகவில் இருந்து மாநில நிர்வாகி ரஞ்சனா விலகல்

#BJP #Tamil #News18Tamilnadu | https://t.co/3v5L32pe7b https://t.co/f2Z9iKU2KE",Tue Feb 25 05:33:29 +0000 2025,288,1164
93,BJP Tamilnadu,"அமைப்பு பருவம் 2024 -
மண்டல் தேர்தல் முடிவுகள் அறிவிப்பு

நீலகிரி மாவட்டத்தில் மண்டல் தலைவர்களுக்கான தேர்தல் வெற்றிகரமாக நடத்தி முடிக்கப்பட்டுள்ளது. தேர்ந்தெடுக்கப்பட்ட மண்டல் தலைவர்களின் விவரம் அறிவிக்கப்படுகிறது. https://t.co/8JSP6Jbwrs",Wed Feb 26 13:38:19 +0000 2025,15,44
94,Kavi,@1984SS @sumanthraman @sunnewstamil Dei pathiyam there's no devolution methodology that gives fixed taxes. Tax devolution is one thing the other things is funds distribution like take khelo india. Tamil Nadu's debt to gdp ratio is better than most states ind india and almost all BJP ruled states except guj or maha. https://t.co/yL7dWOhAKu,Sat Feb 22 12:18:30 +0000 2025,0,4
95,Abiᵀˢ 🦋,"Tamil Nadu has to fucking come out of this godforsaken country to help protect our culture, our language oru identity and our fucking sanity. Everyday BJP in central is a day towards our doom",Sun Feb 23 10:33:14 +0000 2025,0,2
96,अरुण कुमार सिंह,Tamil Nadu deserves a new direction. Annamalai’s leadership with BJP can bring the progress we need. Let’s move ahead! #GetOutStalin #GetOutStalin_2026 #4Nations https://t.co/zeXMP9cQae,Fri Feb 21 06:27:24 +0000 2025,90,106
97,பிரபாலன் 🎙️,"@anusharavi10 @pinarayivijayan @Bhatti_Mallu @drmcsudhakar @Govichezhian Since the states of Kerala, AP, Telangana, Karnataka, and Maharashtra was accepted Hindi, today Tamil Nadu is struggling bcz of the BJP #HindiImposition Torture. 

The BJP is saying it clearly, To capture a state, their language must be destroyed. Don't you understand yet? https://t.co/A4lAQCvTcs",Fri Feb 21 18:23:03 +0000 2025,0,2
98,ANI,"#WATCH | Chennai, Tamil Nadu: On her resignation from BJP over 3-language policy under NEP (National Education Policy, actor Ranjana Nachiyar says, "" My reason for resignation...our children, they are not well versed even in Tamil so why do you have to bother them with another https://t.co/54Kyq0lK3A",Tue Feb 25 12:06:13 +0000 2025,346,1675
99,News18 Tamil Nadu,"மக்கள் தொகை அடிப்படையில் தொகுதிகளை பிரிப்பதால் எந்த மாநிலங்களுக்கும் பாதிப்பு ஏற்படாது - பாஜக மூத்த தலைவர் தமிழிசை சௌந்தரராஜன் 

#CMStalin #TamilisaiSoundararajan #BJP #News18Tamilnadu | https://t.co/3v5L32pLWJ https://t.co/blxoFYYKSs",Tue Feb 25 07:46:04 +0000 2025,18,75
100,Actor Vijay Team,"Thalapathy Vijay slammed DMK and BJP over the Hindi row, calling it to be ""LKG, UKG children fighting"". He also accused the two parties of misleading Tamil Nadu while pretending to oppose each other on social media.

Vijay mocked the government’s move to withhold funds from https://t.co/lySmG47Rdw",Wed Feb 26 08:36:37 +0000 2025,67,183
101,Xpresso🖍️,"📍BJP 's next goal is to saffronise Bengal, Tamil Nadu, Kerala &amp; Punjab. https://t.co/YTWnglp3XN",Fri Feb 21 13:57:15 +0000 2025,0,11
102,Dr. Subair Khan,"Delimitation should reflect progress, not political manipulation. Tamil Nadu won't stand for BJP's attempts to weaken our representation. 

#FairDelimitationForTN https://t.co/Y7tC150JCB",Tue Feb 25 11:39:51 +0000 2025,3,2
103,BJP Tamilnadu,தொகுதி மறுசீரமைப்பு குறித்து பொய்யான தகவல்களைப் பரப்பி வரும் முதல்வருக்கு சரியான பதிலடி கொடுத்தார் நமது தலைவர் திரு.@annamalai_k அவர்கள்.! https://t.co/qM5B0KAowS,Wed Feb 26 01:01:09 +0000 2025,147,418
104,Narendra Modi,"Tamil Nadu has a strong MSME sector and we are proud of the spirit of enterprise the state is blessed with. 

A BJP Karyakarta asked me about the NDA government’s efforts for the sector. 

Here’s what I said. https://t.co/QWavlrlgAb",Sun Jan 13 12:59:42 +0000 2019,1982,9740
105,Dr.Mei Porul Ph.D🎓,@TwitzKarthi @dpradhanbjp @annamalai_k @narendramodi தரமான செய்கை is ZERO BJP MP from Tamil Nadu. https://t.co/c9QBJQmVV3,Fri Feb 21 08:53:36 +0000 2025,1,3
106,Thoothukudi S.Joel,"NEP is centralizes education to push RSS ideology, imposes Hindi through the backdoor, and aims to destroy public education to favor private players. Tamil Nadu rejects BJP’s one-nation, one-brainwashing policy.  💪

#OurEducationOurRight
#எங்கள்கல்விஎங்கள்உரிமை https://t.co/LtCQIsynEM",Sat Feb 22 07:04:04 +0000 2025,54,77
107,IndiaToday,"DMK cadres in Tamil Nadu blackened Hindi signboards at railway stations and government offices, in a protest against the three-language policy. BJP leader K. Annamalai reacted strongly, calling the DMK leaders “confused nincompoops” and questioning why they oppose the policy https://t.co/iYG3eqTqPV",Mon Feb 24 14:44:16 +0000 2025,6,17
108,Narendra Modi,"A BJP Karyakarta asked me about possible alliances in Tamil Nadu.

Here is what I said. https://t.co/t2Myydl63g",Fri Jan 11 03:21:18 +0000 2019,1548,7409
109,Ravikanth S 🇮🇳,"@AshwiniVaishnaw @RahulGandhi Dear Ashwini Vaishnaw, stop the distraction.

Rahul Gandhi speaking Hindi ≠ Hindi imposition. Tamil Nadu’s fight is against BJP’s forced Hindi push, not personal language choice.

Instead of  jabs, answer this:

Why is BJP forcing Hindi in education &amp; recruitment?

Why cut Tamil",Thu Feb 27 20:20:19 +0000 2025,3,36
110,Tamil Nadu Congress Sevadal,BJP's post-truth factory https://t.co/eMSIWUnkLo,Fri Feb 21 12:41:51 +0000 2025,1,2
111,BJP Tamilnadu,"எத்திசையும் புகழ் மணக்க இருந்த பெரும் தமிழணங்கே!

#GetOutStalin https://t.co/VJwPaeYfta",Fri Feb 21 06:51:40 +0000 2025,398,585
112,Ponguleti Sudhakar Reddy(Modi Ka Parivar),"BJP Tamilnadu State President Shri. Annamalai Ji has voiced the frustration of the people of Tamil Nadu who are fed up with the atrocities and negligence of the DMK government. @BJP4TamilNadu stands united to fight for justice, amplifying the voices of common citizens, especially https://t.co/inv46hvtUL",Fri Dec 27 07:48:47 +0000 2024,372,1290
113,Vivekanandhan s 🖤♥️,"@ndtv @jsamdaniel We strongly condemn the Fascist BJP-Led Union Govt's Delimitations. 

It unfairly favours Northern states that Support the BJP &amp; harms Tamil Nadu's representation. 

This is against the principles of fair political representation for well-performed states.

#FairDelimitationForTN https://t.co/cMyuDftehE",Tue Feb 25 12:21:42 +0000 2025,0,7
114,BJP Tamilnadu,"படிப்பது இராமாயணம், இடிப்பது பெருமாள் கோவில்! @arivalayam தலைவர்களின் இரட்டை வேடம்!

இன்று ஹிந்தி மொழியை அழித்துவிடுவதாக கருப்பு மையைக் கையிலெடுத்துள்ள கழக உடன்பிறப்புகள், அவர்களின் பிள்ளைகள் எங்கே படிக்கிறார்கள் எத்தனை மொழிகள் கற்கிறார்கள் என்ற உண்மையை வெளியிடத் தயாரா? https://t.co/coRi3gfBrp",Tue Feb 25 08:08:04 +0000 2025,205,362
115,IndiaToday,"""If the overall tally of the Southern states is rising from 129 to 144. If the overall tally of Tamil Nadu is rising post delimitation from 39 to 41, on what ground is Stalin playing the victim card?,"" asks BJP National spokesperson @Sanju_Verma_

#TTP @PreetiChoudhry https://t.co/SQfSQofQ5Q",Thu Feb 27 14:30:29 +0000 2025,5,24
116,News18,"#TamilNadu: Suddenly no more 'Jitni aabadi utni haq'. This applies only to caste and not region? , says @Iyervval, Senior Fellow, IPCS

Pulla Rao, Analyst: Tamil Nadu's power proportionately goes down...

#DMK #BJP #MKStalin #Delimitation #TheRightStand | @AnchorAnandN https://t.co/zxg9Y4KFbN",Wed Feb 26 13:53:48 +0000 2025,23,85
117,Viक़as,Now Times Now ETG survey is giving 2-6 seats for BJP in Tamil Nadu .. efforts of Annamalai and all the Karyakartas is reflecting in projections now.. am sure BJP is heading for double digit 🔥 https://t.co/Z0mjrwotgW,Thu Apr 04 15:50:27 +0000 2024,213,1011
118,BJP Tamilnadu,"மும்மொழி கொள்கை மூலம் அரசு பள்ளி மாணவர்களுக்கு கிடைக்க வேண்டிய கல்விச் சலுகைகளை, அரசியல் லாபத்திற்காக தடுத்து நிறுத்தும் திமுக அரசுக்கு, மக்களின் சவுக்கடி பதில்கள்..!

#GetOutStalin https://t.co/dP59zGuzeG",Fri Feb 21 14:10:13 +0000 2025,543,1137
119,D.Sabariselvan,"சமூக நீதியை உண்மையில் காப்பது பாஜக தான்..!
பாஜக கட்சி மட்டும் தான் திறமை மற்றும் உழைப்பை மதிக்கும்..!
#பாஜக கட்சியின் கட்டமைப்பு உலகில் எந்த கட்சியிலும்  கிடையாது..!

#bjptamilnadu @BJP4TamilNadu @annamalai_k @SuryahSG  @MaheshBJPTN  @MSBalajiMSB  @KesavaVinayakan @blsanthosh https://t.co/Gt0JiveNVK",Tue Feb 25 01:52:33 +0000 2025,73,252
