Tweet_count,Username,Text,Created At,Retweets,Likes,Category
20,Sahil Sharma,see top 7 and bottom 7 states orissa bjp chattisgarh bjp goa bjp jharkhand congress gujarat bjp maharashtra bjp uttar pradesh bjp telengana congress madhya pradesh bjp karnataka congress tamil nadu dmk rajasthan bjp bihar bjp haryana bjp kerala leftcongress,Sat Jan 25 17:31:40 +0000 2025,6,21,Congress Tamil Nadu
21,Desh Ka Verdict,the congress and dmk seat sharing has been finalized congress will contest the lok sabha elections on 10 seats in tamil nadu,Sat Mar 09 14:17:31 +0000 2024,27,312,Congress Tamil Nadu
22,Tamil Nadu Congress Committee,கோவையில் நடைபெறும் பல்வேறு நிகழ்ச்சிகளில் பங்கேற்ற ஒன்றிய உள்துறை அமைச்சர் அமித்ஷா ஆதாரமற்ற அவதூறு குற்றச்சாட்டுகளை கூறியிருக்கிறார் மக்களின் அமோக ஆதரவில் 2021 சட்டமன்றத் தேர்தலில் தேர்ந்தெடுக்கப்பட்ட திமுக ஆட்சி தேர்தலின் போது கொடுத்த வாக்குறுதிகளில் 80 சதவிகிதத்தை,Thu Feb 27 08:33:30 +0000 2025,10,12,Congress Tamil Nadu
23,Tamil Nadu Congress Committee,மனிதநேய மக்கள் கட்சி சார்பாக ஒன்றிய பாஜக அரசு கொண்டு வந்துள்ள வக்ப் திருத்த சட்டத்தை எதிர்த்து மாபெரும் கண்டன ஆர்ப்பாட்டம் இன்று 2722025 வியாழக்கிழமை மாலை 430 மணியளவில் சென்னை நுங்கம்பாக்கம் வள்ளுவர் கோட்டத்தில் பேராசிரியர் எம்எச் ஜவாஹிருல்லா எம்எல்ஏ தலைமையில்,Thu Feb 27 10:47:18 +0000 2025,7,13,Congress Tamil Nadu
25,Tamil Nadu Congress Committee,உரக்கச் சொல்வோம் அம்பேத்கர் அம்பேத்கர் அம்பேத்கர்,Tue Feb 25 09:26:02 +0000 2025,140,238,Congress Tamil Nadu
26,Press Trust of India,video on row over the threelanguage formula under the national education policy nep congress leader jothimani says in tamil nadu irrespective of the party in power we are following duallanguage policy which is tamil and english because of this policy we,Mon Feb 17 11:50:18 +0000 2025,13,37,Congress Tamil Nadu
28,Congress,today the state of tamil nadu is being controlled from delhi the chief minister is being controlled from delhi and the ones suffering most are the tamil people,Mon Mar 29 14:30:01 +0000 2021,488,1431,Congress Tamil Nadu
29,Tamil Nadu Congress Committee,தமிழ் எங்கள் உயிர் என்பதாலே வெல்லும் தரமுண்டு தமிழருக்குப் புவிமேலே பாரதிதாசன் தாய்மொழியை போற்றும் அனைவருக்கும் உலக தாய் மொழி தின வாழ்த்துக்கள் ிழ்_வாழ்க,Fri Feb 21 06:00:54 +0000 2025,95,136,Congress Tamil Nadu
30,Tamil Nadu Congress Committee,ஒன்றிய பாஜக அரசு தமிழ்நாட்டின் வளர்ச்சி திட்டங்களுக்கு நிதி வழங்க மறுப்பதோடு புதிய கல்விக்கொள்கையை ஏற்றுக்கொள்ள வேண்டும் என்று கட்டாயப்படுத்தவதன் மூலம் மொழித் திணிக்கப்படுவதை கண்டித்து இந்தியா கூட்டணி தலைவர்கள் பங்கேற்ற மாபெரும் கண்டன ஆர்ப்பாட்டம் தமிழ்நாடு காங்கிரஸ்,Tue Feb 18 13:24:13 +0000 2025,64,98,Congress Tamil Nadu
31,Vikram Pratap Singh,nda now in 21 states hopefully bengal amp tamil nadu will add to kitty soon karnataka is sure himachal is sure not far for congress mukt bharat,Sat Feb 08 15:36:43 +0000 2025,2359,17564,Congress Tamil Nadu
32,Selvaperunthagai K,heartfelt congratulations to respected shri girish chodankar ji on appointment as the new incharge of indian national congress tamil nadu amp pondicherry with your guidance and direction we will strengthen the party in tamil nadu as per the wishes of our visionary leader shri,Sat Feb 15 08:40:53 +0000 2025,65,176,Congress Tamil Nadu
33,Tamil Nadu Congress Committee,தமிழ்நாடு காங்கிரஸ் கமிட்டி தலைவர் திரு கு செல்வப்பெருந்தகை mla அவர்கள் பத்திரிகையாளர்கள் சந்திப்பு,Sat Feb 22 09:47:58 +0000 2025,67,109,Congress Tamil Nadu
34,News18 Tamil Nadu,அமெரிக்காவில் இருந்து அழைத்து வரப்படும் இந்தியர்களுக்கு கைவிலங்கு உண்டா கால்கள் கட்டப்பட்டிருக்குமா காங்கிரஸ் மூத்த தலைவர் பா சிதம்பரம்,Sat Feb 15 04:19:32 +0000 2025,1,13,Congress Tamil Nadu
35,Tamil Nadu Congress Committee,உள்துறை அமைச்சர் அமித்ஷாவுக்கு எதிராக கருப்பு கொடி ஏந்தி மாபெரும் கண்டன ஆர்ப்பாட்டம்,Tue Feb 25 02:29:30 +0000 2025,158,293,Congress Tamil Nadu
36,BRADDY,the way hit job by few pro congress journalists on sadguru is being taking place on x and looking at the trio together some major invisible political developments in tamil nadu is taking place which has single handedly rattled the dravidian political lobbies and the missionaries,Wed Feb 26 17:40:50 +0000 2025,1,27,Congress Tamil Nadu
37,Tamil Nadu Congress Committee,தமிழகத்தில் தனியார் பள்ளிகளில் படிக்கும் 56 லட்சம் மாணவர்களில் குறைந்தது 30 லட்சம் பேர் மும்மொழி திட்டத்தின் மூலம் இந்தி படிக்கும் போது தமிழக அரசு பள்ளிகளில் படிக்கும் 52 லட்சம் மாணவர்களுக்கு அந்த வாய்ப்பு மறுக்கப்படுவது ஏன் என்று அண்ணாமலை ஆதாரமற்ற குற்றச்சாட்டுகளை,Wed Feb 19 10:01:33 +0000 2025,27,27,Congress Tamil Nadu
38,K.Annamalai,seems like the parties in the indi alliance have taken a collective resolution to expose the congress party dmk minister thiru raja kannappan says the congress party is run only to seek seats during elections congress party in tn has more leaders than cadres and has,Sat Jan 27 09:44:11 +0000 2024,2274,7254,Congress Tamil Nadu
39,Indian Youth Congress,warm congratulations to shri ji on his appointment as the incharge of the tamil nadu amp puducherry congress committee,Fri Feb 14 17:58:59 +0000 2025,45,106,Congress Tamil Nadu
41,Vikram Pratap Singh,nda now in 21 states hopefully bengal amp tamil nadu will add to kitty soon karnataka is sure himachal is sure not far for congress mukt bharat,Sun Feb 16 18:56:39 +0000 2025,1564,10527,Congress Tamil Nadu
42,Political Views,sanjay raut if we do not keep the india alliance alive the opposition will die bjp will eliminate the opposition it is the responsibility of congress to keep us together believe it or not they are not going to contest as indi bloc anywhere except in tamil nadu,Tue Jan 14 07:02:55 +0000 2025,102,1254,Congress Tamil Nadu
43,ANI,tamil nadu congress president k selvaperunthagai says cm stalin gave us 10 constituencies we are going to win 391 40 seats with a huge marginhe pm modi did not do anything in the last 10 years,Mon Mar 18 07:44:31 +0000 2024,156,1772,Congress Tamil Nadu
44,IndiaToday,congress mp speaks to india today on neps three language policy says there are no takers for hindi in tamil nadu third language is only a code word for hindi imposition can any language be taught as third language what does the centre mean by a third language,Fri Feb 21 10:14:26 +0000 2025,18,32,Congress Tamil Nadu
45,Narendra Modi,when one works with motto of india first a grand memorial for dr kalam is built in tamil nadu congress works with family first so they even forget great sons of tamil nadu like dr s radhakrishnan and shri r venkataraman their only interest is one dynasty,Sat Apr 13 13:26:23 +0000 2019,2669,10127,Congress Tamil Nadu
46,INC (South India ),join the tamil nadu congress party in vellore district 1 scan the qr code below to register 2 fill out the form and become a member of the tamil nadu congress party together we can make a difference,Fri Jan 24 06:55:33 +0000 2025,3,3,Congress Tamil Nadu
47,Tamil Nadu Congress Committee,1582 பள்ளி கல்லூரி மாணவர்களுக்கு காங்கிரஸ் நிர்வாகிகளின் பரிந்துரையின்படி 2024 2025 கல்வி ஆண்டுக்கான ரூபாய் 29149500 கல்வி உதவித்தொகை வழங்கப்பட்டது,Sat Feb 22 18:10:39 +0000 2025,39,62,Congress Tamil Nadu
48,Tamil Nadu Congress Committee,சமீபத்தில் சில நாட்களாக காங்கிரஸ் கட்சியின் உட்கட்சி விஷயங்கள் குறித்து பொது ஊடகங்களில் பகிரங்கமாக கருத்து கூறப்பட்டு வருகிறது காங்கிரஸ் கட்சி ஒரு ஜனநாயக இயக்கம் கருத்து வேறுபாடுகள் ஏற்படுவது இயல்பு அதை கட்சிக்குள் பேசி தீர்த்துக்கொள்வது தான் நடைமுறையாக இருந்து வருகிறது,Sun Feb 23 16:42:27 +0000 2025,14,26,Congress Tamil Nadu
49,Congress,disastrous policies of the central amp state govts coupled with the covid19 pandemic have dealt a death blow to the industry of tamil nadu which is a major driver of the national economy itself congress stands unrelentingly to revive amp support it,Wed Mar 17 14:10:00 +0000 2021,219,458,Congress Tamil Nadu
50,News18,population shouldnt be the base for delimitation says congress mp priyank kharge over tamil nadu cm mk stalin delimitation remark shares more details,Wed Feb 26 08:01:06 +0000 2025,2,4,Congress Tamil Nadu
